"name","valueType","entityType","mimeType","unit","occurrenceGroup","repeatable","categories:es","categories:ca","opal::derivedFrom","maelstrom::administrative_information:en","questionName","maelstrom::data_source:en","script","maelstrom::uuid","stage","questionnaire","label:es","description:es","labelNext:es","labelPrevious:es","labelStart:es","labelFinish:es","labelInterrupt:es","labelResume:es","labelCancel:es","conclusion:es","label:ca","description:ca","labelNext:ca","labelPrevious:ca","labelStart:ca","labelFinish:ca","labelInterrupt:ca","labelResume:ca","labelCancel:ca","conclusion:ca","section","page","required","maxCount"
"LABORAL_2_SITUACION","text","Participant","","","","false","1=Trabajador por cuenta propia, sin asalariados;2=Trabajador por cuenta propia, con 10 o más asalariados;3=Trabajador por cuenta propia, con menos de 10 asalariados;4=Gerente de una empresa con 10 o más asalariados;5=Gerente de una empresa con menos de 10 asalariados;6=Supervisor, encargado o capataz;7=Otro asalariado;0=No sabe/No contesta","1=Treballador per compte propi, sense assalariats;2=Treballador per compte propi, amb 10 o més assalariats;3=Treballador per compte propi amb menys de 10 assalariats;4=Gerent d'una empresa amb més de 10 assalariats;5=Gerent d'una empresa amb menys de 10 assalariats;6=Supervisor, encarregat o capatàs;7=Altre assalariat;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/SITUACION_LABORAL_2","Questionnaire/Interview related information","B4","Questionnaire","$('SITUACION_LABORAL_2').map({'AUTONOMO_SIN_ASALARIADOS': 1, 'AUTONOMO_10_MAS': 2, 'AUTONOMO_10_MENOS': 3, 'GERENTE_10_MAS': 4, 'GERENTE_10_MENOS': 5, 'CAPATAZ': 6, 'OTRO': 7, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_JORNADA_SEMANAL","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HORAS_SEMANA_2","Questionnaire/Interview related information","B4","Questionnaire","$('HORAS_SEMANA_2.HORAS.HORAS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_DURACION_EMPLEO_ANO","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MESES_TRABAJO_2","Questionnaire/Interview related information","B4","Questionnaire","$('MESES_TRABAJO_2.MESES.MESES_TRABAJO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_HORARIO","text","Participant","","","","false","1=Mañana y tarde;2=Intensivo de mañana;3=Intensivo de tarde;4=Turno de noche;5=Rotativo;0=No sabe/No contesta","1=Matí i tarda;2=Intensiu de matí;3=Intensiu de tarda;4=Torn de nit;5=Rotatiu;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HORARIO_2","Questionnaire/Interview related information","B4","Questionnaire","$('HORARIO_2').map({'MANANA_TARDE': 1, 'MANANA': 2, 'TARDE': 3, 'NOCHE': 4, 'ROTATIVO': 5, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_TRANSPORTE_VEHICULO_PUBLICO","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_2","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_2.PUBLICO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_TRANSPORTE_CAMINANDO","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_2","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_2.CAMINANDO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_TRANSPORTE_VEHICULO_MOTOR","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_2","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_2.VEHICULO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_TRANSPORTE_VEHICULO_BICICLETA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_2","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_2.BICICLETA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_TRANSPORTE_CASA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_2","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_2.CASA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_TRANSPORTE_NSNC","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_2","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_2.NS_NC')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_TIEMPO_TRAYECTO_VEHICULO_PUBLICO","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TIEMPO_TRANSPORTE_PUBLICO_2","Questionnaire/Interview related information","B4","Questionnaire","$('TIEMPO_TRANSPORTE_PUBLICO_2.TIEMPO_TRANSPORTE.MINUTOS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_TIEMPO_TRAYECTO_CAMINANDO","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TIEMPO_TRANSPORTE_A_PIE_2","Questionnaire/Interview related information","B4","Questionnaire","$('TIEMPO_TRANSPORTE_A_PIE_2.TIEMPO_TRANSPORTE.MINUTOS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_TIEMPO_TRAYECTO_VEHICULO_BICICLETA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TIEMPO_TRANSPORTE_BICICLETA_2","Questionnaire/Interview related information","B4","Questionnaire","$('TIEMPO_TRANSPORTE_BICICLETA_2.TIEMPO_TRANSPORTE.MINUTOS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_TIEMPO_TRAYECTO_VEHICULO_MOTOR","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TIEMPO_TRANSPORTE_VEHICULO_2","Questionnaire/Interview related information","B4","Questionnaire","$('TIEMPO_TRANSPORTE_VEHICULO_2.TIEMPO_TRANSPORTE.MINUTOS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_2_ACTIVIDAD_FISICA","text","Participant","","","","false","1=Ocupación sendentaria.  Pasa la mayor parte del tiempo sentado (como en una oficina);2=Ocupación de pie.  Pasa la mayor parte del tiempo de pie o caminando. Sin embargo, su trabajo no requiere esfuerzo físico intenso (ej.: dependiente, peluquero,vigilante, etc.);3=Trabajo manual.  Supone algun esfuerzo físico incluyendo la carga de objetos pesados y el uso de herramientas (ej.: fontanero, electricista, carpintero, etc.);4=Trabajo manual fuerteImplica actividad física vigorosa incluyendo la carga de objetos muy pesados (ej.: estibador, minero, albañil, obrero de la construcción, etc.);0=No sabe/No contesta","1=Feina sedentària. Passeu la major part del temps assegut (p.e.: feina d'oficina);2=Feina de peu. Passeu la major part del temps de peu o caminant. No obstant, la feina no requereix un esforç físic intens (p.e.: dependent, perruquer, vigilant,etc.);3=Feina manual. Suposa algun esforç físic incloent la càrrega d'objectes pesants i l'ús d'eines (p.e.: lampista, electricista, fuster, etc.);4=Feina manual forta. Implica una activitat física molt forta incloent la càrrega d'objectes molt pesants (p.e.: estibador, miner, paleta, obrer de la construcció, etc.);0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/ACTIVIDAD_TRABAJO_2","Questionnaire/Interview related information","B4","Questionnaire","$('ACTIVIDAD_TRABAJO_2').map({'SEDENTARIA': 1, 'DE_PIE': 2, 'MANUAL': 3, 'INTENSA': 4, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_OCUPACION","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRABAJO_3","Questionnaire/Interview related information","B4","Questionnaire","$('TRABAJO_3.OCUPACION.OCUPACION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_OCUPACION_OTROS","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRABAJO_3","Questionnaire/Interview related information","B4","Questionnaire","$('TRABAJO_3.OTROS.OTROS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_SITUACION","text","Participant","","","","false","1=Trabajador por cuenta propia, sin asalariados;2=Trabajador por cuenta propia, con 10 o más asalariados;3=Trabajador por cuenta propia, con menos de 10 asalariados;4=Gerente de una empresa con 10 o más asalariados;5=Gerente de una empresa con menos de 10 asalariados;6=Supervisor, encargado o capataz;7=Otro asalariado;0=No sabe/No contesta","1=Treballador per compte propi, sense assalariats;2=Treballador per compte propi, amb 10 o més assalariats;3=Treballador per compte propi amb menys de 10 assalariats;4=Gerent d'una empresa amb més de 10 assalariats;5=Gerent d'una empresa amb menys de 10 assalariats;6=Supervisor, encarregat o capatàs;7=Un altre assalariat;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/SITUACION_LABORAL_3","Questionnaire/Interview related information","B4","Questionnaire","$('SITUACION_LABORAL_3').map({'AUTONOMO_SIN_ASALARIADOS': 1, 'AUTONOMO_10_MAS': 2, 'AUTONOMO_10_MENOS': 3, 'GERENTE_10_MAS': 4, 'GERENTE_10_MENOS': 5, 'CAPATAZ': 6, 'OTRO': 7, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_JORNADA_SEMANAL","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HORAS_SEMANA_3","Questionnaire/Interview related information","B4","Questionnaire","$('HORAS_SEMANA_3.HORAS.HORAS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_DURACION_EMPLEO_ANO","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MESES_TRABAJO_3","Questionnaire/Interview related information","B4","Questionnaire","$('MESES_TRABAJO_3.MESES.MESES_TRABAJO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_HORARIO","text","Participant","","","","false","1=Mañana y tarde;2=Intensivo de mañana;3=Intensivo de tarde;4=Turno de noche;5=Rotativo;0=No sabe/No contesta","1=Matí i tarda;2=Intensiu de matí;3=Intensiu de tarda;4=Torn de nit;5=Rotatiu;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/HORARIO_3","Questionnaire/Interview related information","B4","Questionnaire","$('HORARIO_3').map({'MANANA_TARDE': 1, 'MANANA': 2, 'TARDE': 3, 'NOCHE': 4, 'ROTATIVO': 5, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_TRANSPORTE_VEHICULO_PUBLICO","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_3","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_3.PUBLICO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_TRANSPORTE_CAMINANDO","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_3","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_3.CAMINANDO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_TRANSPORTE_VEHICULO_MOTOR","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_3","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_3.VEHICULO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_TRANSPORTE_VEHICULO_BICICLETA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_3","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_3.BICICLETA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_TRANSPORTE_CASA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_3","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_3.CASA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_TRANSPORTE_NSNC","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TRANSPORTE_3","Questionnaire/Interview related information","B4","Questionnaire","$('TRANSPORTE_3.NS_NC')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_TIEMPO_TRAYECTO_VEHICULO_PUBLICO","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TIEMPO_TRANSPORTE_PUBLICO_3","Questionnaire/Interview related information","B4","Questionnaire","$('TIEMPO_TRANSPORTE_PUBLICO_3.TIEMPO_TRANSPORTE.MINUTOS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_TIEMPO_TRAYECTO_CAMINANDO","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TIEMPO_TRANSPORTE_A_PIE_3","Questionnaire/Interview related information","B4","Questionnaire","$('TIEMPO_TRANSPORTE_A_PIE_3.TIEMPO_TRANSPORTE.MINUTOS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_TIEMPO_TRAYECTO_VEHICULO_BICICLETA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TIEMPO_TRANSPORTE_BICICLETA_3","Questionnaire/Interview related information","B4","Questionnaire","$('TIEMPO_TRANSPORTE_BICICLETA_3.TIEMPO_TRANSPORTE.MINUTOS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_TIEMPO_TRAYECTO_VEHICULO_MOTOR","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/TIEMPO_TRANSPORTE_VEHICULO_3","Questionnaire/Interview related information","B4","Questionnaire","$('TIEMPO_TRANSPORTE_VEHICULO_3.TIEMPO_TRANSPORTE.MINUTOS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LABORAL_3_ACTIVIDAD_FISICA","text","Participant","","","","false","1=Ocupación sendentaria.  Pasa la mayor parte del tiempo sentado (como en una oficina);2=Ocupación de pie.  Pasa la mayor parte del tiempo de pie o caminando. Sin embargo, su trabajo no requiere esfuerzo físico intenso (ej.: dependiente, peluquero,vigilante, etc.);3=Trabajo manual.  Supone algun esfuerzo físico incluyendo la carga de objetos pesados y el uso de herramientas (ej.: fontanero, electricista, carpintero, etc.);4=Trabajo manual fuerteImplica actividad física vigorosa incluyendo la carga de objetos muy pesados (ej.: estibador, minero, albañil, obrero de la construcción, etc.);0=No sabe/No contesta","1=Feina sedentària. Passeu la major part del temps assegut (p.e.: feina d'oficina);2=Feina de peu. Passeu la major part del temps de peu o caminant. No obstant, la feina no requereix un esforç físic intens (p.e.: dependent, perruquer, vigilant,etc.);3=Feina manual. Suposa algun esforç físic incloent la càrrega d'objectes pesants i l'ús d'eines (p.e.: lampista, electricista, fuster, etc.);4=Feina manual forta. Implica una activitat física molt forta incloent la càrrega d'objectes molt pesants (p.e.: estibador, miner, paleta, obrer de la construcció, etc.);0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/ACTIVIDAD_TRABAJO_3","Questionnaire/Interview related information","B5","Questionnaire","$('ACTIVIDAD_TRABAJO_3').map({'SEDENTARIA': 1, 'DE_PIE': 2, 'MANUAL': 3, 'INTENSA': 4, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ACTIVIDAD_FISICA_LIBRE_CAMINAR","text","Participant","","","","false","1;2=Ninguno;3=Incapacidad para caminar;0=No sabe/No contesta","1;2=Cap;3=Incapacitat per a caminar;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/CAMINAR","Questionnaire/Interview related information","C1","Questionnaire","$('CAMINAR').map({'DIAS': 1, 'NUNCA': 2, 'INCAPACIDAD': 3, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ACTIVIDAD_FISICA_LIBRE_CAMINAR_DIAS","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/CAMINAR","Questionnaire/Interview related information","C2","Questionnaire","$('CAMINAR.DIAS.DIAS_CAMINAR')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ACTIVIDAD_FISICA_LIBRE_CAMINAR_MINUTOS","text","Participant","","","","false","1=10;2=15;3=20;4=25;5=30;6=35;7=40;8=45;9=50;10=55;11=60;12=65;13=70;14=75;15=80;16=85;17=90;18=95;19=100;20=105;21=110;22=115;23=120;24=125;25=130;26=135;27=140;28=145;29=150;30=Más de 150;0=No sabe/No contesta","1=10;2=15;3=20;4=25;5=30;6=35;7=40;8=45;9=50;10=55;11=60;12=65;13=70;14=75;15=80;16=85;17=90;18=95;19=100;20=105;21=110;22=115;23=120;24=125;25=130;26=135;27=140;28=145;29=150;30=Més de 150;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/TIEMPO_CAMINAR","Questionnaire/Interview related information","C2","Questionnaire","$('TIEMPO_CAMINAR.MINUTOS.MINUTOS_CAMINAR').map({'10':  1, '15':  2, '20':  3, '25':  4, '30':  5, '35':  6, '40':  7, '45':  8, '50':  9, '55': 10, '60': 11, '65': 12, '70': 13, '75': 14, '80': 15, '85': 16, '90': 17, '95': 18, '100': 19, '105': 20, '110': 21, '115': 22, '120': 23, '125': 24, '130': 25, '135': 26, '140': 27, '145': 28, '150': 29, '>150': 30, 'NS_NC':  0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ACTIVIDAD_FISICA_LIBRE_DEPORTE_REGULAR","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/DEPORTE","Questionnaire/Interview related information","C3","Questionnaire","$('DEPORTE').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ACTIVIDAD_FISICA_LIBRE_DEPORTE_ANUALIDAD","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/DEPORTE_ULTIMO_ANO","Questionnaire/Interview related information","C4","Questionnaire","$('DEPORTE_ULTIMO_ANO').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_CICLISMO","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.CICLISMO').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_CORRER","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.CORRER').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_BALONCESTO","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.BALONCESTO').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_FUTBOL","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.FUTBOL').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_NATACION","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.NATACION').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_GIMNASIA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.GIMNASIA').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_TENIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.TENIS').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_PADEL","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.PADEL').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_BALONMANO","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.BALONMANO').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_GENERICO_VIGOROSO","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.VIGOROSO').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_PATINAJE","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.PATINAJE').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_GOLF","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.GOLF').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_TAICHI","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.TAICHI').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_YOGA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.YOGA').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_GENERICO_MODERADO","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.MODERADO').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBRE_ESCALADA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DEPORTES","Questionnaire/Interview related information","C5","Questionnaire","$('DEPORTES.ESCALADA').map({true: true, false: false}, false)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
